,name,artist_name,track_name,track_id,source
476,The Airborne Toxic Event,The Airborne Toxic Event,The Lines of the Cars,93846303,"{'track_id': 93846303, 'track_name': 'The Lines of the Cars', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 46417640, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 2, 'album_id': 21522215, 'album_name': 'Songs of God and Whiskey', 'artist_id': 317733, 'artist_name': 'The Airborne Toxic Event', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Airborne-Toxic-Event/The-Lines-of-the-Cars?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Airborne-Toxic-Event/The-Lines-of-the-Cars/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-07-26T15:06:23Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
477,The Airborne Toxic Event,The Airborne Toxic Event,Do You Remember Rock 'n' Roll Radio? (Live from Walt Disney Concert Hall 2009),54615857,"{'track_id': 54615857, 'track_name': ""Do You Remember Rock 'n' Roll Radio? (Live from Walt Disney Concert Hall 2009)"", 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 26401461, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 17216081, 'album_name': 'All I Ever Wanted (Live from Walt Disney Concert Hall 2009)', 'artist_id': 317733, 'artist_name': 'The Airborne Toxic Event', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Airborne-Toxic-Event/Do-You-Remember-Rock-n-Roll-Radio-Live-from-Walt-Disney-Concert-Hall-2009?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Airborne-Toxic-Event/Do-You-Remember-Rock-n-Roll-Radio-Live-from-Walt-Disney-Concert-Hall-2009/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2014-03-01T17:56:50Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
478,We Are Scientists,We Are Scientists,I Cut My Own Hair,246576209,"{'track_id': 246576209, 'track_name': 'I Cut My Own Hair', 'track_name_translation_list': [], 'track_rating': 15, 'commontrack_id': 131282409, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 54545916, 'album_name': 'Huffy', 'artist_id': 85939, 'artist_name': 'We Are Scientists', 'track_share_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/I-Cut-My-Own-Hair-3?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/I-Cut-My-Own-Hair-3/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-28T11:43:50Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
479,We Are Scientists,We Are Scientists,"Nobody Move, Nobody Gets Hurt",69080383,"{'track_id': 69080383, 'track_name': 'Nobody Move, Nobody Gets Hurt', 'track_name_translation_list': [], 'track_rating': 17, 'commontrack_id': 37235459, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 19098501, 'album_name': 'We Are Scientists: Live @ Coca-Cola Soundwave (Live)', 'artist_id': 85939, 'artist_name': 'We Are Scientists', 'track_share_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Gets-Hurt?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Gets-Hurt/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2014-04-23T17:51:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
480,We Are Scientists,We Are Scientists,"Nobody Move, Nobody Gets Hurt - Live",95308477,"{'track_id': 95308477, 'track_name': 'Nobody Move, Nobody Gets Hurt - Live', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 52733846, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21635822, 'album_name': 'Live @ Coca-Cola Soundwave', 'artist_id': 85939, 'artist_name': 'We Are Scientists', 'track_share_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Gets-Hurt-Live?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Gets-Hurt-Live/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2016-04-15T10:40:20Z', 'primary_genres': {'music_genre_list': []}}"
481,We Are Scientists,We Are Scientists,This Means War,193040855,"{'track_id': 193040855, 'track_name': 'This Means War', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 6912112, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 36855342, 'album_name': 'Crap Attack', 'artist_id': 85939, 'artist_name': 'We Are Scientists', 'track_share_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/This-Means-War?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/This-Means-War/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-12-07T16:02:43Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1004, 'music_genre_parent_id': 20, 'music_genre_name': 'Indie Rock', 'music_genre_name_extended': 'Alternative / Indie Rock', 'music_genre_vanity': 'Alternative-Indie-Rock'}}]}}"
482,We Are Scientists,We Are Scientists,"Nobody Move, Nobody Get Hurt - Acoustic",189696428,"{'track_id': 189696428, 'track_name': 'Nobody Move, Nobody Get Hurt - Acoustic', 'track_name_translation_list': [], 'track_rating': 30, 'commontrack_id': 105011833, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 36110718, 'album_name': 'With Love and Squalor - Live in Woodstock 1969', 'artist_id': 85939, 'artist_name': 'We Are Scientists', 'track_share_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Get-Hurt-Acoustic-1?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/We-Are-Scientists/Nobody-Move-Nobody-Get-Hurt-Acoustic-1/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-12-08T11:35:42Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
483,Cage the Elephant,Cage the Elephant,Back Stabbin' Betty - Live From The Vic In Chicago,35886784,"{'track_id': 35886784, 'track_name': ""Back Stabbin' Betty - Live From The Vic In Chicago"", 'track_name_translation_list': [], 'track_rating': 25, 'commontrack_id': 14813319, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 15635428, 'album_name': 'Live From The Vic In Chicago', 'artist_id': 377184, 'artist_name': 'Cage the Elephant', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Back-Stabbin-Betty-Live-from-The-Vic-In-Chicago?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Back-Stabbin-Betty-Live-from-The-Vic-In-Chicago/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-09-02T01:32:34Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
484,Cage the Elephant,Cage the Elephant,Sell Yourself - Live From The Vic In Chicago,35886789,"{'track_id': 35886789, 'track_name': 'Sell Yourself - Live From The Vic In Chicago', 'track_name_translation_list': [], 'track_rating': 25, 'commontrack_id': 14813328, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 15635428, 'album_name': 'Live From The Vic In Chicago', 'artist_id': 377184, 'artist_name': 'Cage the Elephant', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Sell-Yourself-Live-from-The-Vic-In-Chicago?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Sell-Yourself-Live-from-The-Vic-In-Chicago/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-09-02T01:32:36Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
485,Cage the Elephant,Cage the Elephant,Indy Kidz (Live),35886768,"{'track_id': 35886768, 'track_name': 'Indy Kidz (Live)', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 14813302, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 15635427, 'album_name': 'Live from The Vic in Chicago', 'artist_id': 377184, 'artist_name': 'Cage the Elephant', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Indy-Kidz-Live?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Indy-Kidz-Live/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2013-12-13T18:01:59Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
486,Cage the Elephant,Cage the Elephant,Cold Cold Cold - Unpeeled,131255872,"{'track_id': 131255872, 'track_name': 'Cold Cold Cold - Unpeeled', 'track_name_translation_list': [], 'track_rating': 55, 'commontrack_id': 73216139, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 9, 'album_id': 26343164, 'album_name': 'Unpeeled', 'artist_id': 377184, 'artist_name': 'Cage the Elephant', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Cold-Cold-Cold-Unpeeled?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Cold-Cold-Cold-Unpeeled/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-09-02T01:32:30Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1004, 'music_genre_parent_id': 20, 'music_genre_name': 'Indie Rock', 'music_genre_name_extended': 'Alternative / Indie Rock', 'music_genre_vanity': 'Alternative-Indie-Rock'}}, {'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
487,Cage the Elephant,Cage the Elephant,Carry Me In,265868103,"{'track_id': 265868103, 'track_name': 'Carry Me In', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 14813292, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 2, 'album_id': 59592443, 'album_name': 'Thank You Happy Birthday (Expanded Edition)', 'artist_id': 377184, 'artist_name': 'Cage the Elephant', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Carry-Me-In?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cage-the-Elephant/Carry-Me-In/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-11-24T06:45:48Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1004, 'music_genre_parent_id': 20, 'music_genre_name': 'Indie Rock', 'music_genre_name_extended': 'Alternative / Indie Rock', 'music_genre_vanity': 'Alternative-Indie-Rock'}}, {'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
488,Michael Franti & Spearhead,Michael Franti & Spearhead,Crazy For You,112826129,"{'track_id': 112826129, 'track_name': 'Crazy For You', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 59772154, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 5, 'album_id': 23744707, 'album_name': 'SOULROCKER', 'artist_id': 28929805, 'artist_name': 'Michael Franti & Spearhead', 'track_share_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/Crazy-For-You?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/Crazy-For-You/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-12-03T22:45:10Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
489,Michael Franti & Spearhead,Michael Franti & Spearhead,Hey Now Now (Live),44971366,"{'track_id': 44971366, 'track_name': 'Hey Now Now (Live)', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 19413482, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 16228538, 'album_name': 'FestivaLink Presents Michael Franti & Spearhead at Taos Solar Music Festival, NM 7/1/07 (Live)', 'artist_id': 28929805, 'artist_name': 'Michael Franti & Spearhead', 'track_share_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/Hey-Now-Now-Live?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/Hey-Now-Now-Live/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2017-05-14T23:45:07Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}}"
490,Michael Franti & Spearhead,Michael Franti & Spearhead,11:59,91467090,"{'track_id': 91467090, 'track_name': '11:59', 'track_name_translation_list': [], 'track_rating': 52, 'commontrack_id': 12380154, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 7, 'album_id': 21355126, 'album_name': 'All People', 'artist_id': 28929805, 'artist_name': 'Michael Franti & Spearhead', 'track_share_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/11-59?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Michael-Franti-feat-Spearhead/11-59/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2019-12-03T16:41:13Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
