,name,id,stage,year,genres,followers,popularity
1686,Grimes,053q0ukIDRgzwTr4vNSwab,Mojave Tent,2016,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']","{'href': None, 'total': 2334175}",65
1687,Thee Oh Sees,3qYfqdVwX0fil71onLpLkh,Gobi Tent,2013,"['bay area indie', 'double drumming', 'garage pop', 'garage rock', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'psychedelic punk']","{'href': None, 'total': 302596}",44
1688,The Three O'Clock,3iayA3QkB3jfkUgcXqsL7C,Gobi Tent,2013,"['jangle pop', 'paisley underground', 'power pop', 'underground power pop']","{'href': None, 'total': 7235}",16
1689,Hanni El Khatib,1HCdPZB0ypEcpDo4T55sMi,Gobi Tent,2013,"['bay area indie', 'garage rock', 'garage rock revival', 'modern blues rock']","{'href': None, 'total': 83741}",34
1690,Little Green Cars,2Vz3AN2wY3xjS2jCaGMVsy,Gobi Tent,2013,"['irish rock', 'melancholia', 'metropopolis', 'shimmer pop', 'stomp and holler']","{'href': None, 'total': 61853}",29
1691,Dead Can Dance,6sq7prp0tj9Abn89khmfja,Mojave Tent,2013,"['ethereal wave', 'neoclassical darkwave']","{'href': None, 'total': 415280}",45
1692,James Blake,53KwLdlmrlCelAZMaLVZqU,Mojave Tent,2013,"['art pop', 'indie soul', 'indietronica', 'uk alternative pop']","{'href': None, 'total': 1431524}",65
1693,Alex Clare,5Tf4EH8tDvznnjULcFxkIl,Mojave Tent,2013,['modern alternative rock'],"{'href': None, 'total': 519492}",48
1694,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Mojave Tent,2013,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']","{'href': None, 'total': 753041}",55
1695,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Outdoor Theatre,2018,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']","{'href': None, 'total': 753041}",55
1696,DIIV,4OrizGCKhOrW6iDDJHN9xd,Mojave Tent,2013,"['brooklyn indie', 'dream pop', 'dreamo', 'indie rock', 'indie surf', 'modern dream pop', 'neo-psychedelic', 'nu gaze', 'shoegaze']","{'href': None, 'total': 364978}",48
1697,Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,Mojave Tent,2013,"['cleveland indie', 'indie punk', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'popgaze']","{'href': None, 'total': 165665}",42
1698,Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,Gobi Tent,2015,"['cleveland indie', 'indie punk', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'popgaze']","{'href': None, 'total': 165665}",42
1699,Robert DeLong,42crL07E4WPfVovyUtMpvC,Mojave Tent,2013,['modern alternative rock'],"{'href': None, 'total': 113682}",37
1700,Robert DeLong,42crL07E4WPfVovyUtMpvC,Outdoor Theatre,2016,['modern alternative rock'],"{'href': None, 'total': 113682}",37
1701,Deap Vally,1NsvfeRzexfHjhUGqWrULl,Mojave Tent,2013,['garage rock'],"{'href': None, 'total': 85630}",29
1702,Eric Prydz,5sm0jQ1mq0dusiLtDJ2b4R,Sahara Tent,2013,"['edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']","{'href': None, 'total': 614401}",61
1703,Hardwell,6BrvowZBreEkXzJQMpL174,Sahara Tent,2013,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']","{'href': None, 'total': 3607605}",63
1704,Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,Sahara Tent,2013,"['electronica', 'german techno', 'leipzig electronic', 'minimal techno']","{'href': None, 'total': 1203125}",59
1705,Mimosa,4BoAXqVwV8T2UH1xKPjCl8,Sahara Tent,2013,[],"{'href': None, 'total': 406}",39
1706,Dirtyphonics,4zymhxzJ0UJc74tMHGyoWs,Sahara Tent,2013,"['complextro', 'dubstep', 'electro house', 'filthstep', 'french dnb', 'gaming dubstep']","{'href': None, 'total': 166733}",41
1707,Danny Avila,1Xv1qZHJ1hnRlWHRTZ3uci,Sahara Tent,2013,[],"{'href': None, 'total': 12611}",47
1708,Mord Fustang,34hwBP1esafQoCVtLz7F6K,Sahara Tent,2013,"['complextro', 'electro house']","{'href': None, 'total': 57506}",29
1709,Adrian Lux,5kp9Qhzri9LrDkzrtjt5Sh,Sahara Tent,2013,['progressive electro house'],"{'href': None, 'total': 116337}",36
1710,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Yuma Tent,2013,"['deep disco house', 'deep house', 'house', 'minimal techno', 'uk tech house']","{'href': None, 'total': 252362}",54
1711,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Yuma Tent,2018,"['deep disco house', 'deep house', 'house', 'minimal techno', 'uk tech house']","{'href': None, 'total': 252362}",54
1712,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Sahara Tent,2023,"['deep disco house', 'deep house', 'house', 'minimal techno', 'uk tech house']","{'href': None, 'total': 252362}",54
1713,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2013,"['german techno', 'minimal techno', 'techno']","{'href': None, 'total': 175458}",31
1714,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2015,"['german techno', 'minimal techno', 'techno']","{'href': None, 'total': 175458}",31
1715,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2017,"['german techno', 'minimal techno', 'techno']","{'href': None, 'total': 175458}",31
1716,Maya Jane Coles,6TshTCYwh9ySzOO6Jy4Ux2,Yuma Tent,2013,"['deep disco house', 'deep house', 'electra', 'future garage', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'uk house']","{'href': None, 'total': 219335}",41
1717,Maya Jane Coles,6TshTCYwh9ySzOO6Jy4Ux2,Yuma Tent,2017,"['deep disco house', 'deep house', 'electra', 'future garage', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'uk house']","{'href': None, 'total': 219335}",41
1718,Joris Voorn,4jGpKAmwvU263l0tUh4xKU,Yuma Tent,2013,"['dutch tech house', 'minimal techno']","{'href': None, 'total': 185994}",53
1719,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Yuma Tent,2013,"['electronica', 'future garage', 'indie soul', 'indietronica']","{'href': None, 'total': 794385}",58
1720,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Gobi Tent,2015,"['electronica', 'future garage', 'indie soul', 'indietronica']","{'href': None, 'total': 794385}",58
1721,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Outdoor Theatre,2022,"['electronica', 'future garage', 'indie soul', 'indietronica']","{'href': None, 'total': 794385}",58
1722,Ladies Night,7tK1U7rH2G9WvyvO4mU5Kp,Yuma Tent,2013,['dinner jazz'],"{'href': None, 'total': 150}",9
1723,Droog,20dRvQDfCTLJU0pgq13ZYp,Yuma Tent,2013,"['alternative hip hop', 'boom bap']","{'href': None, 'total': 87033}",45
1724,OutKast,1G9G7WwrXka3Z1r7aIDjI7,Coachella Stage,2014,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']","{'href': None, 'total': 2601636}",71
1725,AFI,19I4tYiChJoxEO5EuviXpz,Coachella Stage,2014,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo']","{'href': None, 'total': 900396}",57
1726,MS MR,4XaUmUGjidSklcDHxv3XWf,Coachella Stage,2014,"['indietronica', 'metropopolis']","{'href': None, 'total': 265335}",38
1727,Anthony Green,0hxmHf6CqXsOLWgGXjmr7I,Coachella Stage,2014,"['post-hardcore', 'progressive post-hardcore', 'screamo']","{'href': None, 'total': 110759}",37
1728,The Preatures,5gcDZA9xXCOspWgQilUYIu,Coachella Stage,2014,"['australian indie', 'australian indie rock']","{'href': None, 'total': 70599}",36
1729,The Knife,7eQZTqEMozBcuSubfu52i4,Outdoor Theatre,2014,"['alternative dance', 'art pop', 'dance-punk', 'electronica', 'gothenburg indie', 'indietronica', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']","{'href': None, 'total': 492286}",45
1730,The Replacements,4WPY0N74T3KUja57xMQTZ3,Outdoor Theatre,2014,"['alternative rock', 'permanent wave', 'post-punk', 'power pop', 'punk', 'singer-songwriter']","{'href': None, 'total': 289996}",47
1731,Broken Bells,6dgwEwnK0YtDfS9XhRwBTG,Outdoor Theatre,2014,"['chamber pop', 'indie rock', 'indietronica', 'la indie', 'modern rock']","{'href': None, 'total': 600135}",52
1732,Neko Case,4Cedjq5BQL3MhapRvDpFED,Outdoor Theatre,2014,"['alternative country', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'ectofolk', 'folk', 'lilith', 'new americana', 'outlaw country', 'singer-songwriter']","{'href': None, 'total': 223523}",44
1733,Haim,4Ui2kfOqGujY81UcPrb5KE,Outdoor Theatre,2014,"['indietronica', 'metropopolis']","{'href': None, 'total': 1316056}",60
1734,Haim,4Ui2kfOqGujY81UcPrb5KE,Coachella Stage,2018,"['indietronica', 'metropopolis']","{'href': None, 'total': 1316056}",60
1735,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Outdoor Theatre,2014,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","{'href': None, 'total': 3734358}",66
1736,Dum Dum Girls,65ewrL6LvcNGMMRVlksNGS,Outdoor Theatre,2014,"['chill dream pop', 'la indie', 'noise pop', 'nu gaze']","{'href': None, 'total': 101476}",33
1737,GOAT,3hyGGjxu73JuzBa757H6R5,Outdoor Theatre,2014,"['anti-folk', 'chamber pop', 'folk punk', 'indie rock', 'lo-fi', 'melancholia', 'new weird america']","{'href': None, 'total': 374874}",51
1738,Flatbush Zombies,1dqGS5sT6PE2wEvP1gROZC,Outdoor Theatre,2014,"['psychedelic hip hop', 'underground hip hop']","{'href': None, 'total': 1212174}",52
1739,Flatbush Zombies,1dqGS5sT6PE2wEvP1gROZC,Mojave Tent,2018,"['psychedelic hip hop', 'underground hip hop']","{'href': None, 'total': 1212174}",52
1740,The Bots,4BytPrwCFHaxTtfKxoaaxD,Outdoor Theatre,2014,[],"{'href': None, 'total': 10307}",13
1741,Anti-Flag,30sqtiTKIb1oDve0SdYayT,Gobi Tent,2014,"['punk', 'skate punk']","{'href': None, 'total': 435853}",46
1742,Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,Gobi Tent,2014,"['electro swing', 'nu jazz']","{'href': None, 'total': 1047465}",58
1743,Flume,6nxWCVXbOlEVRexSbLsTer,Gobi Tent,2014,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']","{'href': None, 'total': 2432433}",68
1744,Flume,6nxWCVXbOlEVRexSbLsTer,Outdoor Theatre,2016,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']","{'href': None, 'total': 2432433}",68
1745,Flume,6nxWCVXbOlEVRexSbLsTer,Coachella Stage,2022,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']","{'href': None, 'total': 2432433}",68
1746,Woodkid,44TGR1CzjKBxSHsSEy7bi9,Gobi Tent,2014,['chamber pop'],"{'href': None, 'total': 774397}",56
1747,Shlohmo,6y80I9YZi4DOpbaSUlL725,Gobi Tent,2014,"['downtempo', 'electronica', 'future garage', 'glitch', 'instrumental hip hop', 'wonky']","{'href': None, 'total': 243513}",41
1748,The Jon Spencer Blues Explosion,2NOhotupwYbKRNJF7LMDPG,Gobi Tent,2014,"['blues rock', 'garage rock', 'punk blues']","{'href': None, 'total': 103914}",40
1749,Jagwar Ma,6fEO1r9Y9TYL9O4w5kVPmc,Gobi Tent,2014,"['alternative dance', 'australian indie']","{'href': None, 'total': 99926}",26
1750,Jagwar Ma,6fEO1r9Y9TYL9O4w5kVPmc,Gobi Tent,2017,"['alternative dance', 'australian indie']","{'href': None, 'total': 99926}",26
1751,Austra,41fDGRDlzczk5Yo2wDo0H4,Gobi Tent,2014,['australian rock'],"{'href': None, 'total': 349276}",48
1752,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Gobi Tent,2014,"['baltimore indie', 'chamber pop']","{'href': None, 'total': 141314}",42
1753,The Cult,49DW3KvkyjHO35mK1JnSyS,Mojave Tent,2014,"['album rock', 'hard rock', 'new wave', 'rock']","{'href': None, 'total': 710115}",55
1754,Bryan Ferry,5RNFFojXkPRmlJZIwXeKQC,Mojave Tent,2014,"['glam rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'solo wave', 'sophisti-pop']","{'href': None, 'total': 593025}",54
1755,Bonobo,0cmWgDlu9CwTgxPhf403hb,Mojave Tent,2014,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']","{'href': None, 'total': 1375663}",59
1756,Bonobo,0cmWgDlu9CwTgxPhf403hb,Coachella Stage,2017,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']","{'href': None, 'total': 1375663}",59
1757,The Afghan Whigs,7IDrRpDz0cOuUVC32c8PKD,Mojave Tent,2014,"['alternative rock', 'permanent wave']","{'href': None, 'total': 115013}",35
1758,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Mojave Tent,2014,"['metropopolis', 'modern rock', 'pop']","{'href': None, 'total': 5488054}",72
1759,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Outdoor Theatre,2017,"['metropopolis', 'modern rock', 'pop']","{'href': None, 'total': 5488054}",72
1760,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,Mojave Tent,2014,"['pop soul', 'r&b']","{'href': None, 'total': 705636}",61
1761,Title Fight,2CnhqfjUG0qzsru0SMuhrk,Mojave Tent,2014,"['alternative emo', 'dreamo', 'emo', 'grungegaze', 'spacegrunge']","{'href': None, 'total': 401873}",59
1762,ZZ Ward,7aJSIsbI5wV8aFi2kkFfPi,Mojave Tent,2014,[],"{'href': None, 'total': 163477}",42
1763,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Mojave Tent,2014,"['alabama indie', 'bubblegrunge', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock']","{'href': None, 'total': 207649}",56
1764,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Mojave Tent,2014,['chill pop'],"{'href': None, 'total': 3791355}",73
1765,Co.Fee,4ioZ6Tli6olBJwUWX2xfoz,Mojave Tent,2014,[],"{'href': None, 'total': 2}",25
1766,KAB,1bNjWBFWsAAzZSR59lRdpR,Mojave Tent,2014,['amapiano'],"{'href': None, 'total': 3671261}",60
1767,Michael Brun,1HcAkAeL4xf02wzAnl7mIV,Sahara Tent,2014,['raboday'],"{'href': None, 'total': 48630}",47
1768,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Sahara Tent,2014,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']","{'href': None, 'total': 14972727}",72
1769,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Sahara Tent,2017,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']","{'href': None, 'total': 14972727}",72
1770,Carnage,7CCjtD0hCK005Bvg2WG1a7,Sahara Tent,2014,"['edm', 'electro house', 'electronic trap', 'viral trap']","{'href': None, 'total': 308660}",48
1771,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,Sahara Tent,2014,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance']","{'href': None, 'total': 317414}",54
1772,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2014,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']","{'href': None, 'total': 1233078}",63
1773,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2015,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']","{'href': None, 'total': 1233078}",63
1774,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2018,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']","{'href': None, 'total': 1233078}",63
1775,DJ Falcon,7mLoDOOVW8VlPUTii10xH5,Sahara Tent,2014,[],"{'href': None, 'total': 2784}",29
1776,Mako,0Ye4nfYAA91T1X56gnlXAA,Sahara Tent,2014,['pop edm'],"{'href': None, 'total': 116328}",56
1777,Boubakiki,2faxnLvDYosflHGtHXP8y5,Sahara Tent,2014,[],"{'href': None, 'total': 40}",0
1778,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2014,"['ccm', 'christian alternative rock', 'christian music']","{'href': None, 'total': 288683}",51
1779,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2017,"['ccm', 'christian alternative rock', 'christian music']","{'href': None, 'total': 288683}",51
1780,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2022,"['ccm', 'christian alternative rock', 'christian music']","{'href': None, 'total': 288683}",51
1781,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2014,"['deep disco house', 'house', 'minimal techno', 'uk house']","{'href': None, 'total': 289661}",44
1782,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2017,"['deep disco house', 'house', 'minimal techno', 'uk house']","{'href': None, 'total': 289661}",44
1783,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2023,"['deep disco house', 'house', 'minimal techno', 'uk house']","{'href': None, 'total': 289661}",44
1784,Solomun,5wJK4kQAkVGjqM9x46KQOC,Yuma Tent,2014,"['german techno', 'hamburg electronic', 'melodic techno', 'minimal techno']","{'href': None, 'total': 941063}",54
1785,Solomun,5wJK4kQAkVGjqM9x46KQOC,Yuma Tent,2017,"['german techno', 'hamburg electronic', 'melodic techno', 'minimal techno']","{'href': None, 'total': 941063}",54
1786,Solomun,5wJK4kQAkVGjqM9x46KQOC,Outdoor Theatre,2022,"['german techno', 'hamburg electronic', 'melodic techno', 'minimal techno']","{'href': None, 'total': 941063}",54
1787,Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,Yuma Tent,2014,"['downtempo', 'electronica', 'microhouse']","{'href': None, 'total': 696136}",47
1788,Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,Mojave Tent,2017,"['downtempo', 'electronica', 'microhouse']","{'href': None, 'total': 696136}",47
1789,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Yuma Tent,2014,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']","{'href': None, 'total': 720198}",62
1790,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Sahara Tent,2015,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']","{'href': None, 'total': 720198}",62
1791,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Sahara Tent,2022,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']","{'href': None, 'total': 720198}",62
1792,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Yuma Tent,2014,"['electra', 'minimal techno', 'russian electronic', 'russian techno']","{'href': None, 'total': 441499}",41
1793,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Yuma Tent,2016,"['electra', 'minimal techno', 'russian electronic', 'russian techno']","{'href': None, 'total': 441499}",41
1794,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Mojave Tent,2019,"['electra', 'minimal techno', 'russian electronic', 'russian techno']","{'href': None, 'total': 441499}",41
1795,Damian Lazarus,3EIJ8wiUHbgkRCt5cpRrQv,Yuma Tent,2014,"['deep disco house', 'uk house']","{'href': None, 'total': 68635}",39
1796,Damian Lazarus,3EIJ8wiUHbgkRCt5cpRrQv,Yuma Tent,2022,"['deep disco house', 'uk house']","{'href': None, 'total': 68635}",39
1797,Davide Squillace,1wQoXZDTq0UCJhXffsm7Nh,Yuma Tent,2014,['italian techno'],"{'href': None, 'total': 8414}",13
1798,Lee Wells,0Q9UEU4EuF5eSWSMeIxCtX,Yuma Tent,2014,[],"{'href': None, 'total': 318}",6
1799,Lee Wells,0Q9UEU4EuF5eSWSMeIxCtX,Yuma Tent,2018,[],"{'href': None, 'total': 318}",6
1800,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Coachella Stage,2014,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']","{'href': None, 'total': 6984650}",77
1801,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Sahara Tent,2019,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']","{'href': None, 'total': 6984650}",77
1802,Graveyard,0hU5urLse5h1Z0b4zQkovL,Coachella Stage,2014,"['modern blues rock', 'stoner metal', 'stoner rock', 'swedish stoner rock']","{'href': None, 'total': 199851}",41
1803,Unlocking the Truth,10oEnnt8mMF3OrA3qIp05X,Coachella Stage,2014,[],"{'href': None, 'total': 11675}",12
1804,Nas,7jVv8c5Fj3E9VhNjxT4snq,Outdoor Theatre,2014,['lgbtq+ hip hop'],"{'href': None, 'total': 12402750}",72
1805,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,Outdoor Theatre,2014,"['dance pop', 'pop']","{'href': None, 'total': 4448509}",75
1806,Lorde,163tK9Wjr9P9DmM0AVK7lm,Outdoor Theatre,2014,"['art pop', 'metropopolis', 'nz pop', 'pop']","{'href': None, 'total': 9938318}",72
1807,Lorde,163tK9Wjr9P9DmM0AVK7lm,Coachella Stage,2017,"['art pop', 'metropopolis', 'nz pop', 'pop']","{'href': None, 'total': 9938318}",72
1808,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,Outdoor Theatre,2014,"['metropopolis', 'modern rock']","{'href': None, 'total': 895865}",63
1809,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,Mojave Tent,2017,"['metropopolis', 'modern rock']","{'href': None, 'total': 895865}",63
1810,Chvrches,3CjlHNtplJyTf9npxaPl5w,Outdoor Theatre,2014,"['indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']","{'href': None, 'total': 1380847}",58
1811,Ty Segall,58XGUNsRNu3cVOIOYk5chx,Outdoor Theatre,2014,"['bay area indie', 'garage rock', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'oc indie']","{'href': None, 'total': 320585}",44
1812,Foxygen,55LHFEtIplWhsfyWZUwkf4,Outdoor Theatre,2014,"['baroque pop', 'chamber pop', 'experimental pop', 'indie rock', 'indietronica', 'neo-psychedelic', 'noise pop']","{'href': None, 'total': 250979}",40
1813,Syd Arthur,2C39AawdhkMK8qZF2KWd48,Outdoor Theatre,2014,['kent indie'],"{'href': None, 'total': 12590}",17
1814,Saints of Valory,7nOZKudJkpG5kbS5Ys3w6u,Outdoor Theatre,2014,"['austin rock', 'indie rockism']","{'href': None, 'total': 7939}",15
1815,DARKSIDE,2933wDUojoQmvqSdTAE5NB,Gobi Tent,2014,"['downtempo', 'electronica']","{'href': None, 'total': 233248}",38
1816,Galantis,4sTQVOfp9vEMCemLw50sbu,Gobi Tent,2014,"['dance pop', 'edm', 'pop', 'pop dance']","{'href': None, 'total': 3333805}",69
1817,Galantis,4sTQVOfp9vEMCemLw50sbu,Sahara Tent,2017,"['dance pop', 'edm', 'pop', 'pop dance']","{'href': None, 'total': 3333805}",69
1818,Solange,2auiVi8sUZo17dLy1HwrTU,Gobi Tent,2014,"['afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary']","{'href': None, 'total': 2069111}",56
1819,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,Gobi Tent,2014,"['alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop']","{'href': None, 'total': 601543}",58
1820,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,Outdoor Theatre,2017,"['alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop']","{'href': None, 'total': 601543}",58
1821,Washed Out,5juOkIIy18sFw9L30syt1Z,Gobi Tent,2014,"['chillwave', 'indietronica', 'neo-synthpop']","{'href': None, 'total': 485451}",50
1822,Holy Ghost!,2Vhc7Y0Kc6HzMC6glKM4h6,Gobi Tent,2014,"['alternative dance', 'chillwave', 'dance-punk', 'electrofox', 'filter house', 'indietronica', 'neo-synthpop', 'new rave', 'nu disco']","{'href': None, 'total': 104918}",33
1823,Banks,7gRhy3MIPHQo5CXYfWaw9I,Gobi Tent,2014,"['escape room', 'hip house', 'lgbtq+ hip hop', 'trap queen']","{'href': None, 'total': 1054372}",59
1824,Banks,7gRhy3MIPHQo5CXYfWaw9I,Gobi Tent,2017,"['escape room', 'hip house', 'lgbtq+ hip hop', 'trap queen']","{'href': None, 'total': 1054372}",59
1825,The Internet,7GN9PivdemQRKjDt4z5Zv8,Gobi Tent,2014,"['alternative r&b', 'lgbtq+ hip hop']","{'href': None, 'total': 1400299}",56
1826,Laura Mvula,0Dy94lW3txJhWQHqNXP1BT,Gobi Tent,2014,"['afrofuturism', 'british soul', 'neo soul']","{'href': None, 'total': 158434}",36
1827,AFTA-1,34utayk0DUNl1YblAHEAQm,Gobi Tent,2014,"['abstract beats', 'wonky']","{'href': None, 'total': 19227}",25
1828,AFTA-1,34utayk0DUNl1YblAHEAQm,Gobi Tent,2016,"['abstract beats', 'wonky']","{'href': None, 'total': 19227}",25
1829,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,Mojave Tent,2014,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']","{'href': None, 'total': 1786905}",65
1830,RL Grime,5eIbEEQnDM8yuDVB0bimSP,Mojave Tent,2014,"['brostep', 'edm', 'electro house', 'electronic trap']","{'href': None, 'total': 420816}",57
1831,RL Grime,5eIbEEQnDM8yuDVB0bimSP,Sahara Tent,2016,"['brostep', 'edm', 'electro house', 'electronic trap']","{'href': None, 'total': 420816}",57
1832,Bombay Bicycle Club,3pTE9iaJTkWns3mxpNQlJV,Mojave Tent,2014,"['british indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']","{'href': None, 'total': 862931}",54
1833,Temples,4ogwGU9VPWrnVBs1GEwZVV,Mojave Tent,2014,"['garage rock', 'neo-psychedelic']","{'href': None, 'total': 256838}",39
1834,Drowners,6DcWdela2CbJGCyCZzY8tE,Mojave Tent,2014,['garage rock revival'],"{'href': None, 'total': 33883}",21
1835,Bear Hands,3ViZST9PgFoieuOHY2GZMp,Mojave Tent,2014,"['brooklyn indie', 'shimmer pop']","{'href': None, 'total': 102407}",32
1836,Young & Sick,3pQXFWbvLit77NpvNmOo3k,Mojave Tent,2014,['vapor pop'],"{'href': None, 'total': 24910}",35
1837,WoodysProduce,1KFnASILt8J72uFOr86wRj,Mojave Tent,2014,[],"{'href': None, 'total': 847}",9
1838,GTA,7l3UtcnrlxH7wPrb1HXFI6,Sahara Tent,2014,['kenyan drill'],"{'href': None, 'total': 6372}",39
1839,Carbon Airways,4z6Ds1vwj0Sfx8qg3Qv7As,Sahara Tent,2014,[],"{'href': None, 'total': 3786}",8
1840,TJR,2L8yW8GIoirHEdeW4bWQXq,Sahara Tent,2014,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'moombahton', 'progressive electro house', 'uk garage']","{'href': None, 'total': 148820}",50
1841,Headhunterz,6C0KWmCdqrLU2LzzWBPbOy,Sahara Tent,2014,"['classic hardstyle', 'euphoric hardstyle', 'melbourne bounce international']","{'href': None, 'total': 488934}",53
1842,MAKJ,3PtCud9dIdOv4exrzdZZ1C,Sahara Tent,2014,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'sky room']","{'href': None, 'total': 126529}",49
